Model Year,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,Annual Fuel1 Cost - Conventional Fuel,Carline Class,Carline Class Desc,,,,,,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,,,,,,,,,,,,,,,,,,,,,,,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,Energy Storage DeviceIf Other,# Batteries,Battery Type Desc,Battery Type If Other,Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,Regen Braking Type If Other,Regen Braking Wheels Source (Front Rear Both),Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,Motor Gen Type If Other,Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code (PHEV only),Charge Depleting Calc Appr Desc (PHEV only),Charge Sustaining Calc Appr Code (PHEV only),Charge Sustaining Calc Appr Desc (PHEV only),EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),,FE Rating (1-10 rating on Label),GHG Rating (1-10 rating on Label),GHG 1-10 rating on Ethanol (EPA Determined),#1 Smog Rating Test Group,#1 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 1),#1 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 1),SmartWay1 (EPA-derived SmartWay rating for Test Group 1),#2 Smog Rating Test Group,#2 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 2),#2 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 2),SmartWay2 (EPA-derived SmartWay rating for Test Group 2),#3 Smog Rating Test Group,#3 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 3),#3 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 3),SmartWay3 (EPA-derived SmartWay rating for Test Group 3),#4 Smog Rating Test Group,#4 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 4),#4 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 4),SmartWay4 (EPA-derived SmartWay rating for Test Group 4),$ You Save over 5 years (amount saved in fuel costs over 5 years - on label) ,$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted (as shown on FE Label),CO2-PHEV Composite Rounded Adjusted Combined CO2,240V Charge Time at 240 volts (hours),120V Charge time at 120 Volts (hours),PHEV Total Driving Range (rounded to nearest 10 miles)DISTANCE,City PHEV Composite MPGe,Hwy PHEV Composite MPGe,Comb PHEV Composite MPGe
2021,24.6109,36.7826,28.9169,2200,31,Small SUV 4WD,,,,,,24.6109,36.7826,28.9169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2200,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,1/1/2021,29779,,Y,N,,,N,N,360HP calibration.,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,Battery(s),,1,Lithium Ion,,48,8,370,On-Board,,,Not applicable,,,,,,,,1,AC Induction,,15,,,GDI,Spark Ignition Direct Injection,N,N,N,5W20 GF4,Y,Yes,F-PACE P400 MHEV,,,,,,,29.1,,,4,4,,MJLXJ03.0FSC,7,,,,,,,,,,,,,,,,3500,458,343,406,,,,,,,
2021,18.8867,29.8988,22.6389,2700,31,Small SUV 4WD,,,,,,18.8867,29.8988,22.6389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2700,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,1/11/2021,28828,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20,Y,Yes,F-Pace SVR,,,,,,,22.8,,,3,3,,MJLXJ05.0FSM,3,,,,,,,,,,,,,,,,6000,585,415,508,,,,,,,
2021,26.7,41.8,31.8829,1700,31,Small SUV 4WD,,,,,,26.7,41.8,31.8829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1700,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,8/31/2020,27815,,N,N,,,N,N,,N,,Y,electro-hydraulic control,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5w-30,Y,Yes,,,,,,,,,,,5,5,,MCRXT02.05P0,5,,,,,,,,,,,,,,,,1000,423,304,369,,,,,,,
2021,26.7,42.3,32.0128,1700,31,Small SUV 4WD,,,,,,26.7,42.3,32.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1700,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,8/31/2020,27816,,N,N,,,N,N,,N,,Y,Multi-Air,Y,Hydraulic,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0w-20,Y,Yes,,,,,,,,,,,5,5,,MCRXT02.45P1,6,,,,,,,,,,,,,,,,1000,422,306,370,,,,,,,
2021,24.2,38.8,29.1331,1850,31,Small SUV 4WD,,,,,,24.2,38.8,29.1331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,1850,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,8/31/2020,27834,,N,N,,,N,N,,N,,Y,Cam phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W20,Y,Yes,,,,,,,,,,,4,4,,MCRXT03.25P0,5,,,,,,,,,,,,,,,,1750,462,325,400,,,,,,,
2021,25.7996,38.7997,30.3802,1750,31,Small SUV 4WD,,,,,,25.7996,38.7997,30.3802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1750,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,8/31/2020,27814,,N,N,,,N,N,,N,,Y,electro-hydraulic control,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5w-30,Y,Yes,,,,,,,,,,,5,5,,MCRXT02.05P0,5,,,,,,,,,,,,,,,,1250,437,325,387,,,,,,,
2021,23.1,37.0483,27.8119,1950,31,Small SUV 4WD,,,,,,23.1,37.0483,27.8119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,1950,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,8/31/2020,27833,,N,N,,,N,N,,N,,Y,Cam phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W20,Y,Yes,,,,,,,,,,,4,4,,MCRXT03.25P0,5,,,,,,,,,,,,,,,,2250,481,338,416,,,,,,,
2021,22.8996,34.7,27.0371,1950,31,Small SUV 4WD,,,,,,22.8996,34.7,27.0371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,1950,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,8/31/2020,27841,,N,N,,,N,N,,N,,Y,Cam phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W20,Y,Yes,,,,,,,,,,,4,4,,MCRXT03.25P0,5,,,,,,,,,,,,,,,,2250,484,369,432,,,,,,,
2021,27.7,43.2,33.0335,1600,31,Small SUV 4WD,,,,,,27.7,43.2,33.0335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1600,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,8/3/2020,27627,,N,N,,,N,N,,N,,Y,Multi-Air,Y,Hydraulic,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0w-20,Y,Yes,,,,,,,,,,,5,5,,MCRXT02.45P1,6,,,,,,,,,,,,,,,,500,409,295,358,,,,,,,
2021,29.9,43.6,34.8241,1550,31,Small SUV 4WD,,,,,,29.9,43.6,34.8241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1550,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,10/19/2020,27853,,N,N,,,N,N,,N,,Y,Mulit-air-electro-hydraulic control,Y,Mulit-air-electro-hydraulic control,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-40,Y,Yes,,,,,,,,,,,5,5,,MCRXT01.35P0,6,,,,,,,,,,,,,,,,250,382,307,307,,,,,,,
2021,26.7,40.999,31.6705,1700,31,Small SUV 4WD,,,,,,26.7,40.999,31.6705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1700,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,9/7/2020,28020,,N,N,,,N,N,,N,,Y,Multi-Air,Y,Hydraulic,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0w-20,N,No,,,,,,,,,,,5,5,,MCRXT02.45P1,6,,,,,,,,,,,,,,,,1000,422,309,371,,,,,,,
2021,27.7,40.4,32.2641,1700,31,Small SUV 4WD,,,,,,27.7,40.4,32.2641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1700,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,9/14/2020,27879,,N,N,,,N,N,,N,,Y,Mulit-air-electro-hydraulic control,Y,Mulit-air-electro-hydraulic control,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-40,Y,Yes,,,,,,,,,,,5,5,,MCRXT01.35P0,6,,,,,,,,,,,,,,,,1000,408,328,372,,,,,,,
2021,27.9478,37.4997,31.566,1750,31,Small SUV 4WD,,,,,,27.9478,37.4997,31.566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1750,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,8/10/2020,27942,,N,N,,,N,N,,N,,Y,electro-hydraulic control,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W-30,Y,Yes,,,,,,,,,,,5,5,,MCRXT02.05P4,5,,,,,,,,,,,,,,,,1250,405,368,388,,,,,,,
2021,23,33.2,26.69,2000,31,Small SUV 4WD,,,,,,23,33.2,26.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2000,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,6/21/2021,29577,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,SAE 0W20,Y,Yes,,,,,,,,,,,4,4,,MCRXT03.65P5,7,,,,,,,,,,,,,,,,2500,484,387,440,,,,,,,
2021,24.7,33.8,28.105,1950,31,Small SUV 4WD,,,,,,24.7,33.8,28.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,1950,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,8/10/2020,27941,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,Battery(s),,1,Lithium Ion,,48,9.8,42,On-Board,,,Electrical Regen Brake,,Both,Y,,,,Information in section shown for RAM 1500 battery/electric motor Wrangler battery is Lithium Ion Total voltage 48V Battery specific energy 39 Whr/kg 1 battery pack Battery energy capacity 8.5 Ah. Regenerative Braking both wheels drive controlled yes. Motor generator type is AC Induction 11 kW Rated Motor Generator Power.,1,AC Induction,,1,,,MFI,Multipoint/sequential fuel injection,N,N,N,SAE 5W20,Y,Yes,,,,,,,,,,,4,4,,MCRXT03.65P7,5,,,,,,,,,,,,,,,,2250,454,369,416,,,,,,,
2021,21.5,34.4988,25.8897,2000,31,Small SUV 4WD,,,,,,21.5,34.4988,25.8897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2000,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,8/10/2020,27940,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,SAE 0W20,Y,Yes,,,,,,,,,,,4,4,,MCRXT03.65P5,7,,,,,,,,,,,,,,,,2500,515,362,446,,,,,,,
2021,27.7,37.6,31.4231,1850,31,Small SUV 4WD,,,,,,27.7,37.6,31.4231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,1850,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,8/10/2020,27946,,N,N,,,N,N,,N,,Y,electro-hydraulic control,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W-30,Y,Yes,,,,,,,,,,,4,4,,MCRXT02.05P4,5,,,,,,,,,,,,,,,,1750,423,374,404,,,,,,,
2021,22.8,33.8,26.712,2000,31,Small SUV 4WD,,,,,,22.8,33.8,26.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2000,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,6/21/2021,29578,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,SAE 0W20,Y,Yes,,,,,,,,,,,4,4,,MCRXT03.65P5,7,,,,,,,,,,,,,,,,2500,489,404,451,,,,,,,
2021,24.1,33.2,27.4908,1950,31,Small SUV 4WD,,,,,,24.1,33.2,27.4908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,1950,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,8/10/2020,27945,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,Battery(s),,1,Lithium Ion,,48,9.8,42,On-Board,,,Electrical Regen Brake,,Both,Y,,,,Information in section shown for RAM 1500 battery/electric motor Wrangler battery is Lithium Ion Total voltage 48V Battery specific energy 39 Whr/kg 1 battery pack Battery energy capacity 8.5 Ah. Regenerative Braking both wheels drive controlled yes. Motor generator type is AC Induction 11 kW Rated Motor Generator Power.,1,AC Induction,,1,,,MFI,Multipoint/sequential fuel injection,N,N,N,SAE 5W20,Y,Yes,,,,,,,,,,,4,4,,MCRXT03.65P7,5,,,,,,,,,,,,,,,,2250,461,373,421,,,,,,,
2021,21.2,32.5,25.1322,2150,31,Small SUV 4WD,,,,,,21.2,32.5,25.1322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150,2150,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,8/10/2020,27947,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,SAE 0W20,Y,Yes,,,,,,,,,,,3,3,,MCRXT03.65P5,7,,,,,,,,,,,,,,,,3250,522,382,459,,,,,,,
2021,15.6,22.8,18.184,3500,31,Small SUV 4WD,,,,,,15.6,22.8,18.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,3500,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,1/18/2021,28849,,N,N,,,N,N,,Y,solenoids,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W-40,N,No,,,,,,,,,,,1,1,,MCRXT06.45P1,1,,,,,,,,,,,,,,,,10000,696,533,623,,,,,,,
2021,28.1996,41.2,32.8665,1800,31,Small SUV 4WD,,,,,,28.1996,41.2,32.8665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1800,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,8/10/2020,28040,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,CRDI,Common Rail Direct Diesel Injection,,,N,5W-40,Y,Yes,,,,,,,,,,,5,4,,MCRXT03.05PW,1,,,,,,,,,,,,,,,,1500,459,352,411,,,,,,,
2021,28.1996,41.2,32.8665,1950,31,Small SUV 4WD,,,,,,28.1996,41.2,32.8665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,1950,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,8/10/2020,28041,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,CRDI,Common Rail Direct Diesel Injection,,,N,5W-40,Y,Yes,,,,,,,,,,,5,4,,MCRXT03.05PW,1,,,,,,,,,,,,,,,,2250,484,391,442,,,,,,,
2021,32.4,42.8,36.3778,1500,31,Small SUV 4WD,,,,,,32.4,42.8,36.3778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,1/2/2020,26936,,N,N,,,N,N,,N,,Y,Fixed3,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 5W30,Y,Yes,,,,,,,,,,,6,6,,MKMXT01.6NC5,5,,,,,,,,,,,,,,,0,,357,299,331,,,,,,,
2021,35,44.4,38.6856,1400,31,Small SUV 4WD,,,,,,35,44.4,38.6856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1400,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,1/2/2020,26954,,N,N,,,N,N,,N,,Y,Fixed3(More than two or continuous),N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W20 API SM or ILSAC GF-4,Y,Yes,,,,,,,,,,,6,6,,MKMXT02.0NE5,5,,,,,,,,,,,,,,,500,,333,290,314,,,,,,,
2021,27,39.8,31.5687,1700,31,Small SUV 4WD,,,,,,27,39.8,31.5687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1700,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,9/30/2020,28216,,N,N,,,N,N,,N,,Y,Fixed3,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,SAE 0W30,Y,Yes,,,,,,,,,,,5,5,,MKMXT02.5JP5,5,,,,,,,,,,,,,,,,1000,420,320,375,,,,,,,
2021,30,40.8,34.0568,1700,31,Small SUV 4WD,,,,,,30,40.8,34.0568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1700,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,9/30/2020,28214,,N,N,,,N,N,,N,,Y,Fixed3,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,SAE 0W20,Y,Yes,,,,,,,,,,,5,5,,MKMXT02.5JR5,5,,,,,,,,,,,,,,,,1000,383,345,366,,,,,,,
2021,24.4,34.4,28.0722,1950,31,Small SUV 4WD,,,,,,24.4,34.4,28.0722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,1950,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,5/1/2020,27264,,N,N,,,N,N,,N,,Y,VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 5W30,N,No,,,,,,,,,,,4,4,,MKMXT02.0HG5,5,,,,,,,,,,,,,,,,2250,464,368,421,,,,,,,
2021,27.3441,35.9023,30.6297,1750,31,Small SUV 4WD,,,,,,27.3441,35.9023,30.6297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1750,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,5/1/2020,27265,,N,N,,,N,N,,N,,Y,VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 5W20,N,No,,,,,,,,,,,5,5,,MKMXT02.4HH5,5,,,MKMXT02.4HH3,7,,,,,,,,,,,,1250,419,354,390,,,,,,,
2021,23.3261,34.155,27.2079,1950,31,Small SUV 4WD,,,,,,23.3261,34.155,27.2079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,1950,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,6/1/2020,27464,,N,N,,,N,N,,N,,Y,VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 5W30,Y,Yes,,,,,,,,,,,4,4,,MKMXT03.8ML5,5,,,,,,,,,,,,,,,,2250,479,366,428,,,,,,,
2021,23.2538,34.2146,27.1707,2450,31,Small SUV 4WD,,,,,,23.2538,34.2146,27.1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450,2450,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,11/23/2020,30496,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,5W20 GF4,Y,Yes,Land Rover Discovery Sport,,,,,,,27.4,,,4,4,,MJLXT02.0RTV,7,,,,,,,,,,,,,,,,4750,482,381,437,,,,,,,
2021,25.007,38.5572,29.7046,2200,31,Small SUV 4WD,,,,,,25.007,38.5572,29.7046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2200,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,11/23/2020,28636,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,5W20 GF4,Y,Yes,Range Rover Evoque,,,,,,,29.9,,,4,4,,MJLXT02.0RTV,7,,,,,,,,,,,,,,,,3500,451,334,398,,,,,,,
2021,25.8,36.9,29.8392,2100,31,Small SUV 4WD,,,,,,25.8,36.9,29.8392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2100,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,8/24/2020,30599,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System,Y,Continuously variable inlet valve lift,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,5W20 GF4,Y,Yes,Velar,,,,,,,30,,,5,5,,MJLXJ02.0RTX,7,,,,,,,,,,,,,,,,3000,435,341,393,,,,,,,
2021,19.1488,28.3499,22.4238,2850,31,Small SUV 4WD,,,,,,19.1488,28.3499,22.4238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850,2850,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,9/1/2020,27026,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20,Y,Yes,Velar SVA-D,,,,,,,22.5,,,3,3,,MJLXJ05.0FSM,3,,,,,,,,,,,,,,,,6750,574,434,511,,,,,,,
2021,25.2332,37.0436,29.4598,2200,31,Small SUV 4WD,,,,,,25.2332,37.0436,29.4598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2200,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,1/11/2021,28831,,Y,N,,,N,N,360HP calibration.,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,Battery(s),,1,Lithium Ion,,48,8,370,On-Board,,,Not applicable,,,,,,,,1,AC Induction,,15,,,GDI,Spark Ignition Direct Injection,N,N,N,5W20 GF4,Y,Yes,Range Rover Velar P340 MHEV,,,,,,,29.6,,,4,4,,MJLXJ03.0FSC,7,,,,,,,,,,,,,,,,3500,447,341,399,,,,,,,
2021,23.4318,34.4945,27.3838,2300,31,Small SUV 4WD,,,,,,23.4318,34.4945,27.3838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,2300,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,1/11/2021,28829,,Y,N,,,N,N,360HP calibration.,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,Battery(s),,1,Lithium Ion,,48,8,370,On-Board,,,Not applicable,,,,,,,,1,AC Induction,,15,,,GDI,Spark Ignition Direct Injection,N,N,N,5W20 GF4,Y,Yes,Range Rover Velar MHEV,,,,,,,27.5,,,4,4,,MJLXJ03.0FSC,7,,,,,,,,,,,,,,,,4000,478,362,426,,,,,,,
2021,28.3424,39.7041,32.5315,2050,31,Small SUV 4WD,,,,,,28.3424,39.7041,32.5315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,2050,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,8/2/2020,27805,,N,N,,,N,N,,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,0W-20,N,No,,,,,,,,,,,5,5,,MTYXT02.0K6M,3,,,,,,,,,,,,,,,,2750,398,317,361,,,,,,,
2021,27.7295,37.5246,31.4203,2050,31,Small SUV 4WD,,,,,,27.7295,37.5246,31.4203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,2050,,,,,,,,,,,,,,,,,,,,,,,31,Small SUV 4WD,,Derived 5-cycle label,8/2/2020,27804,,Y,N,,,N,N,,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,0W-20,N,No,,,,,,,,,,,5,5,,MTYXT02.0K6M,3,,,,,,,,,,,,,,,,2750,407,334,374,,,,,,,
